微信支付账单明细,,,,,,,,
微信昵称：[高飞龙],,,,,,,,
起始时间：[2019-07-01 00:00:00] 终止时间：[2019-10-01 23:59:59],,,,,,,,
导出类型：[全部],,,,,,,,
导出时间：[2019-10-21 10:12:43],,,,,,,,
,,,,,,,,
共227笔记录,,,,,,,,
收入：38笔 7360.22元,,,,,,,,
支出：189笔 14117.97元,,,,,,,,
中性交易：0笔 0.00元,,,,,,,,
注：,,,,,,,,
1. 充值/提现/理财通购买/零钱通存取/信用卡还款等交易，将计入中性交易,,,,,,,,
2. 本明细仅展示当前账单中的交易，不包括已删除的记录,,,,,,,,
3. 本明细仅供个人对账使用,,,,,,,,
,,,,,,,,
----------------------微信支付账单明细列表--------------------,,,,,,,,
交易时间,交易类型,交易对方,商品,收/支,金额(元),支付方式,当前状态,交易单号,商户单号,备注
2019-10-01 22:50:47,商户消费,摩拜单车,"车费代扣",支出,¥1.50,零钱,支付成功,4200000392201910017209183481	,MBK0102019100122504736994905	,"/"
2019-10-01 21:35:46,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000379201910013211567004	,MBK0102019100121354649625103	,"/"
2019-10-01 19:57:57,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000384201910017617522924	,MBK0102019100119575682785590	,"/"
2019-10-01 09:13:47,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000382201910013260620315	,MBK0102019100109134626374719	,"/"
2019-09-30 21:34:08,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000385201909308517629932	,MBK0102019093021340775145426	,"/"
2019-09-28 22:10:22,商户消费,联联周边游,"微信支付：190928157613",支出,¥99.00,零钱,支付成功,4200000396201909283961906197	,190928157613	,"/"
2019-09-28 20:24:11,扫二维码付款,潜力股,"收款方备注:二维码收款",支出,¥8.00,零钱,支付成功,100004990119092800061215671839577408	,10000499012019092800159118127209	,"/"
2019-09-28 19:47:26,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000374201909285084437735	,MBK0102019092819472616751400	,"/"
2019-09-28 17:24:14,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000392201909284941517049	,MBK0102019092817241432634564	,"/"
2019-09-28 13:30:50,商户消费,溢香阁,"溢香阁",支出,¥147.00,零钱,支付成功,4200000391201909284130382350	,19110100000119811909281330444982	,"/"
2019-09-28 12:38:30,微信红包,高飞龙,"/",收入,¥26.91,/,已存入零钱,1000039401002909286007016682889	,1000039401201909286007016682889	,"/"
2019-09-28 12:09:13,微信红包（群红包）,微信群,"/",支出,¥188.00,零钱,支付成功,100003940119092800061215763936809408	,1000039401201909286007016682889	,"/"
2019-09-28 10:20:12,微信红包（单发）,皇阿玛,"/",支出,¥88.88,零钱,支付成功,100003940119092800061215161896761408	,1000039401201909286004646443660	,"/"
2019-09-28 09:39:40,扫二维码付款,水果店,"收款方备注:二维码收款",支出,¥6.00,零钱,支付成功,100004990119092800061215161246131408	,10000499012019092800048566894309	,"/"
2019-09-28 09:18:22,扫二维码付款,妞妈妈,"收款方备注:二维码收款",支出,¥63.00,零钱,支付成功,100004990119092800061211146537620408	,10000499012019092800043178195205	,"/"
2019-09-28 09:02:08,扫二维码付款,主食厨房,"收款方备注:二维码收款",支出,¥14.00,零钱,支付成功,100004990119092800061211146284647408	,10000499012019092800040227778223	,"/"
2019-09-28 07:04:32,中国铁路总公司资金清算中心-退款,中国铁路总公司资金清算中心,"12306消费",收入,¥442.00,零钱,已全额退款,11500002119092802077522300510133	,M2019090179411529	,"/"
2019-09-27 16:14:37,360互助-退款,360互助,"360大病救助",收入,¥1.00,零钱,已全额退款,11500002119092702075222311705047	,WXJ201909241216585185752512	,"/"
2019-09-27 14:19:27,微信红包-退款,/,"/",收入,¥19.92,招商银行(7279),已全额退款,1000039401201909266010066885651	,1000039401201909266010066885651	,"/"
2019-09-27 12:56:27,扫二维码付款,叁金叁京旺店啤酒,"收款方备注:二维码收款",支出,¥15.00,零钱,支付成功,100004990119092700061215748708087408	,10000499012019092700087346611209	,"/"
2019-09-27 09:55:34,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000380201909272872018519	,MBK0102019092709553341798537	,"/"
2019-09-26 19:22:35,转账,高三正,"转账备注:微信转账",收入,¥200.00,/,已存入零钱,1000050101201909261404987455292	,/	,"/"
2019-09-26 16:29:21,微信红包,志在必得,"/",收入,¥0.45,/,已存入零钱,1000039401003909267009894657660	,1000039401201909267009894657660	,"/"
2019-09-26 14:56:25,微信红包,GT,"/",收入,¥1.12,/,已存入零钱,1000039401007909267007580329808	,1000039401201909267007580329808	,"/"
2019-09-26 14:56:20,微信红包,A高兰海13949159133长城乐家全屋定,"/",收入,¥1.58,/,已存入零钱,1000039401006909266009557744693	,1000039401201909266009557744693	,"/"
2019-09-26 14:27:13,微信红包,幸福安康,"/",收入,¥0.20,/,已存入零钱,1000039401003909266009788119703	,1000039401201909266009788119703	,"/"
2019-09-26 14:24:55,微信红包,高飞龙,"/",收入,¥7.93,/,已存入零钱,1000039401004909266010066885651	,1000039401201909266010066885651	,"/"
2019-09-26 14:24:44,微信红包,长城乐家全屋定制汤忠娟,"/",收入,¥1.93,/,已存入零钱,1000039401000909267008303079778	,1000039401201909267008303079778	,"/"
2019-09-26 14:22:54,微信红包,幸福安康,"/",收入,¥1.12,/,已存入零钱,1000039401000909266009709407861	,1000039401201909266009709407861	,"/"
2019-09-26 14:19:24,微信红包（群红包）,微信群,"/",支出,¥88.00,招商银行(7279),已退款￥19.92,100003940119092600061211119324522408	,1000039401201909266010066885651	,"/"
2019-09-26 14:15:40,微信红包（单发）,摩托驾校-龙先生,"/",支出,¥50.00,招商银行(7279),支付成功,100003940119092600061215133644793408	,1000039401201909266009996505671	,"/"
2019-09-25 22:50:40,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000395201909258457433650	,MBK0102019092522503987269156	,"/"
2019-09-25 21:41:57,微信红包,dong,"/",收入,¥12.86,/,已存入零钱,1000039401004909256021815043735	,1000039401201909256021815043735	,"/"
2019-09-25 09:52:54,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000386201909257842539970	,MBK0102019092509525444413280	,"/"
2019-09-24 12:17:04,商户消费,360互助,"360大病救助",支出,¥1.00,零钱,已全额退款,4200000412201909246598025935	,WXJ201909241216585185752512	,"/"
2019-09-24 12:15:37,微信红包,徐启伟,"/",收入,¥1.60,/,已存入零钱,1000039501049909247004641823757	,1000039501201909247004641823757	,"/"
2019-09-23 15:35:34,商户消费,奇虎360,"普通版(6个月)",支出,¥59.00,汇丰银行(3153),支付成功,4200000415201909239816613580	,0254690923153516830	,"/"
2019-09-23 13:41:20,商户消费,luckincoffee瑞幸咖啡,"订单付款",支出,¥10.26,零钱,支付成功,4200000372201909236911809125	,10228511018815381504	,"/"
2019-09-22 20:58:07,商户消费,郑家老式熏鸡,"郑家老式熏鸡京旺家园店10021015691570809459992",支出,¥21.70,零钱,支付成功,4200000384201909223412502296	,5986316003190922	,"/"
2019-09-22 13:12:27,微信红包,幸福安康,"/",收入,¥28.88,/,已存入零钱,1000039501000909226008048833872	,1000039501201909226008048833872	,"/"
2019-09-22 12:54:57,扫二维码付款,市场牛羊肉批发加工羊肉串,"收款方备注:二维码收款",支出,¥45.00,招商银行(7279),支付成功,100004990119092200061215769684308408	,10000499012019092200087537093387	,"/"
2019-09-22 12:51:24,微信红包,奔向幸福,"/",收入,¥8.88,/,已存入零钱,1000039501000909226007567158767	,1000039501201909226007567158767	,"/"
2019-09-22 12:51:03,扫二维码付款,小男孩水果店,"收款方备注:二维码收款",支出,¥11.00,招商银行(7279),支付成功,100004990119092200061215469506034408	,10000499012019092200091727464221	,"/"
2019-09-21 21:58:12,商户消费,香肘居（京旺家园店）,"MTDP-香肘居（京旺家园店）",支出,¥10.00,中信银行(6625),支付成功,4200000378201909214733385377	,0461368602911726488500003891	,"/"
2019-09-21 21:57:16,商户消费,谊品生鲜,"北京谊品弘科技有限公司A12007北京谊品生鲜朝阳京旺家园店",支出,¥6.05,中信银行(6625),支付成功,4200000378201909214278778942	,113630005121119092121571413638	,"/"
2019-09-21 21:37:43,扫二维码付款,森，森，森夜🌹,"收款方备注:二维码收款",支出,¥27.00,招商银行(7279),支付成功,100004990119092100061215661928964408	,10000499012019092100165816099310	,"/"
2019-09-21 20:05:32,商户消费,摩拜单车,"车费代扣",支出,¥1.00,汇丰银行(3153),支付成功,4200000381201909218389785727	,MBK0102019092120053212543219	,"/"
2019-09-21 12:47:58,商户消费,luckincoffee瑞幸咖啡,"订单付款",支出,¥10.26,汇丰银行(3153),支付成功,4200000385201909219437247653	,10227772812381716480	,"/"
2019-09-21 11:19:57,商户消费,摩拜单车,"车费代扣",支出,¥1.00,零钱,支付成功,4200000399201909219543812075	,MBK0102019092111195687439675	,"/"
2019-09-21 11:16:01,扫二维码付款,梁会军,"收款方备注:二维码收款",支出,¥13.70,招商银行(7279),支付成功,100004990119092100061215151871696408	,10000499012019092100054368418298	,"/"
